date,open,high,low,close,tic
2020-06-15,0.07654,0.07986,0.0694,0.07827,ADA
2020-06-15,16.55,16.76,15.53,16.47,BNB
2020-06-15,9340.39,9497.16,8910.56,9437.14,BTC
2020-06-15,8.592,8.653,8.07,8.464,BTG
2020-06-15,0.002522,0.002564,0.002328,0.002454,DOGE
2020-06-15,232.84,234.14,218.44,231.84,ETH
2020-06-15,3.959,3.991,3.649,3.943,LINK
2020-06-15,0.01625,0.01628,0.01512,0.01607,TRX
2020-06-15,0.1898,0.1935,0.1822,0.1931,XRP
2020-06-16,0.07827,0.07965,0.07691,0.07852,ADA
2020-06-16,16.47,16.63,16.18,16.41,BNB
2020-06-16,9437.39,9581.72,9383.65,9507.66,BTC
2020-06-16,8.481,8.704,8.437,8.512,BTG
2020-06-16,0.002454,0.002572,0.002358,0.002472,DOGE
2020-06-16,231.83,236.0,228.88,234.67,ETH
2020-06-16,3.943,4.09,3.897,4.046,LINK
2020-06-16,0.01609,0.01648,0.01602,0.01616,TRX
2020-06-16,0.193,0.1941,0.1901,0.1915,XRP
2020-06-17,0.07852,0.08365,0.07758,0.0823,ADA
2020-06-17,16.42,16.76,16.11,16.32,BNB
2020-06-17,9506.29,9548.34,9247.23,9409.8,BTC
2020-06-17,8.51,8.74,8.444,8.572,BTG
2020-06-17,0.002472,0.002574,0.002404,0.002447,DOGE
2020-06-17,234.67,237.05,227.99,232.19,ETH
2020-06-17,4.046,4.191,3.956,4.151,LINK
2020-06-17,0.01616,0.01646,0.01591,0.01612,TRX
2020-06-17,0.1916,0.1984,0.1885,0.1923,XRP
2020-06-18,0.0823,0.08423,0.08002,0.08118,ADA
2020-06-18,16.32,16.53,15.89,16.07,BNB
2020-06-18,9409.64,9479.47,9277.98,9366.75,BTC
2020-06-18,8.572,8.701,8.376,8.413,BTG
2020-06-18,0.002447,0.002465,0.002412,0.002435,DOGE
2020-06-18,232.19,234.43,227.74,229.87,ETH
2020-06-18,4.151,4.242,4.091,4.153,LINK
2020-06-18,0.01612,0.01624,0.01576,0.01603,TRX
2020-06-18,0.1924,0.1934,0.1881,0.1898,XRP
2020-06-19,0.08118,0.08231,0.07857,0.08057,ADA
2020-06-19,16.07,16.27,15.9,16.0,BNB
2020-06-19,9365.07,9419.9,9239.6,9324.16,BTC
2020-06-19,8.412,8.629,8.394,8.501,BTG
2020-06-19,0.002435,0.002449,0.002402,0.002424,DOGE
2020-06-19,229.89,232.42,226.61,229.56,ETH
2020-06-19,4.153,4.18,4.047,4.078,LINK
2020-06-19,0.01603,0.01617,0.01572,0.016,TRX
2020-06-19,0.1898,0.1904,0.1865,0.1876,XRP
2020-06-20,0.0806,0.08078,0.07721,0.07867,ADA
2020-06-20,16.0,16.05,15.7,15.96,BNB
2020-06-20,9324.94,9352.55,9184.09,9339.38,BTC
2020-06-20,8.502,8.682,8.448,8.555,BTG
2020-06-20,0.002424,0.002432,0.002388,0.002428,DOGE
2020-06-20,229.57,230.65,225.97,228.04,ETH
2020-06-20,4.078,4.201,4.061,4.184,LINK
2020-06-20,0.016,0.01604,0.01564,0.01594,TRX
2020-06-20,0.1875,0.1888,0.185,0.1879,XRP
2020-06-21,0.07872,0.08084,0.07872,0.0795,ADA
2020-06-21,15.95,16.33,15.95,15.99,BNB
2020-06-21,9339.37,9413.96,9305.03,9328.56,BTC
2020-06-21,8.555,8.669,8.521,8.538,BTG
2020-06-21,0.002428,0.002448,0.002419,0.002425,DOGE
2020-06-21,228.02,231.16,228.02,229.42,ETH
2020-06-21,4.184,4.2,4.137,4.189,LINK
2020-06-21,0.01594,0.01607,0.01581,0.01588,TRX
2020-06-21,0.1879,0.1888,0.186,0.1872,XRP
2020-06-22,0.0795,0.08308,0.07822,0.08296,ADA
2020-06-22,15.99,16.58,15.91,16.47,BNB
2020-06-22,9328.63,9773.86,9282.75,9690.25,BTC
2020-06-22,8.538,8.867,8.486,8.817,BTG
2020-06-22,0.002425,0.002541,0.002394,0.002519,DOGE
2020-06-22,229.42,246.74,227.09,243.12,ETH
2020-06-22,4.19,4.477,4.174,4.427,LINK
2020-06-22,0.01588,0.01647,0.01576,0.01637,TRX
2020-06-22,0.1872,0.1904,0.1856,0.1901,XRP
2020-06-23,0.08296,0.08436,0.08166,0.0831,ADA
2020-06-23,16.42,16.57,16.28,16.41,BNB
2020-06-23,9689.26,9720.09,9581.07,9649.24,BTC
2020-06-23,8.816,9.477,8.751,9.092,BTG
2020-06-23,0.002519,0.002526,0.002396,0.002509,DOGE
2020-06-23,243.07,244.84,240.89,244.16,ETH
2020-06-23,4.425,4.912,4.401,4.901,LINK
2020-06-23,0.01636,0.01677,0.01624,0.0166,TRX
2020-06-23,0.19,0.1905,0.1883,0.1896,XRP
2020-06-24,0.0831,0.087,0.07998,0.08223,ADA
2020-06-24,16.41,16.66,15.95,16.05,BNB
2020-06-24,9648.6,9664.38,9209.0,9265.66,BTC
2020-06-24,9.091,9.168,8.56,8.573,BTG
2020-06-24,0.002509,0.002513,0.002394,0.002409,DOGE
2020-06-24,244.16,249.12,231.1,234.6,ETH
2020-06-24,4.901,4.957,4.498,4.682,LINK
2020-06-24,0.0166,0.01681,0.01577,0.01594,TRX
2020-06-24,0.1896,0.1901,0.1816,0.1832,XRP
2020-06-25,0.08223,0.08324,0.07857,0.082,ADA
2020-06-25,16.05,16.18,15.5,15.99,BNB
2020-06-25,9265.2,9328.81,9005.67,9301.57,BTC
2020-06-25,8.572,8.73,8.239,8.573,BTG
2020-06-25,0.002409,0.002479,0.002341,0.002418,DOGE
2020-06-25,234.61,235.58,227.46,234.09,ETH
2020-06-25,4.678,4.841,4.501,4.804,LINK
2020-06-25,0.01594,0.01611,0.01553,0.01599,TRX
2020-06-25,0.1832,0.1839,0.1786,0.1824,XRP
2020-06-26,0.082,0.08222,0.07945,0.08091,ADA
2020-06-26,15.97,16.0,15.53,15.77,BNB
2020-06-26,9301.64,9309.94,9045.11,9174.83,BTC
2020-06-26,8.573,8.582,8.288,8.399,BTG
2020-06-26,0.002418,0.002421,0.002352,0.002385,DOGE
2020-06-26,234.09,234.31,227.6,230.3,ETH
2020-06-26,4.803,4.858,4.635,4.698,LINK
2020-06-26,0.01599,0.01601,0.01564,0.01584,TRX
2020-06-26,0.1824,0.1866,0.1785,0.1832,XRP
2020-06-27,0.08091,0.08108,0.07502,0.07817,ADA
2020-06-27,15.77,15.85,14.76,15.24,BNB
2020-06-27,9175.15,9199.68,8869.99,9059.03,BTC
2020-06-27,8.398,8.438,7.971,8.08,BTG
2020-06-27,0.002386,0.002392,0.002231,0.002265,DOGE
2020-06-27,230.3,231.02,216.73,221.92,ETH
2020-06-27,4.697,4.71,4.305,4.475,LINK
2020-06-27,0.01584,0.01599,0.01489,0.01553,TRX
2020-06-27,0.1832,0.1836,0.1705,0.1771,XRP
2020-06-28,0.07817,0.08104,0.07609,0.08067,ADA
2020-06-28,15.24,15.49,14.89,15.39,BNB
2020-06-28,9059.18,9189.3,8946.54,9124.24,BTC
2020-06-28,8.08,11.15,7.907,9.557,BTG
2020-06-28,0.002265,0.002382,0.002237,0.002281,DOGE
2020-06-28,221.92,227.75,218.09,225.14,ETH
2020-06-28,4.475,4.619,4.33,4.543,LINK
2020-06-28,0.01553,0.01597,0.01527,0.01576,TRX
2020-06-28,0.1771,0.1798,0.1733,0.1774,XRP
2020-06-29,0.08067,0.08416,0.07973,0.084,ADA
2020-06-29,15.39,15.56,15.19,15.51,BNB
2020-06-29,9124.89,9233.84,9027.25,9212.15,BTC
2020-06-29,9.573,11.38,9.442,10.73,BTG
2020-06-29,0.002281,0.002375,0.002257,0.002303,DOGE
2020-06-29,225.14,229.07,221.21,228.39,ETH
2020-06-29,4.543,4.644,4.426,4.635,LINK
2020-06-29,0.01576,0.01634,0.01568,0.01624,TRX
2020-06-29,0.1774,0.179,0.1751,0.1781,XRP
2020-06-30,0.08401,0.08479,0.08203,0.08399,ADA
2020-06-30,15.5,15.6,15.24,15.44,BNB
2020-06-30,9210.95,9232.66,9069.9,9163.73,BTC
2020-06-30,10.73,10.75,9.846,10.04,BTG
2020-06-30,0.002303,0.002308,0.002267,0.002291,DOGE
2020-06-30,228.39,229.88,223.01,226.31,ETH
2020-06-30,4.632,4.658,4.541,4.585,LINK
2020-06-30,0.01624,0.0167,0.01616,0.01655,TRX
2020-06-30,0.1782,0.1792,0.1749,0.176,XRP
2020-07-01,0.08399,0.09532,0.08304,0.09372,ADA
2020-07-01,15.43,15.87,15.22,15.83,BNB
2020-07-01,9163.43,9299.29,9097.79,9243.83,BTC
2020-07-01,10.04,10.98,9.952,10.48,BTG
2020-07-01,0.002291,0.002418,0.002274,0.002311,DOGE
2020-07-01,226.22,232.77,224.22,231.25,ETH
2020-07-01,4.585,4.731,4.522,4.707,LINK
2020-07-01,0.01655,0.01702,0.01626,0.01693,TRX
2020-07-01,0.1759,0.1783,0.1738,0.1773,XRP
2020-07-02,0.09381,0.0978,0.08767,0.09471,ADA
2020-07-02,15.83,15.97,15.07,15.44,BNB
2020-07-02,9243.86,9267.63,8956.73,9152.23,BTC
2020-07-02,10.48,10.69,9.181,9.369,BTG
2020-07-02,0.002311,0.002407,0.002239,0.00238,DOGE
2020-07-02,231.26,232.1,223.23,228.17,ETH
2020-07-02,4.707,4.919,4.619,4.82,LINK
2020-07-02,0.01692,0.01723,0.01625,0.01665,TRX
2020-07-02,0.1773,0.1773,0.1724,0.1759,XRP
2020-07-03,0.09484,0.1019,0.09236,0.0985,ADA
2020-07-03,15.44,15.48,15.29,15.38,BNB
2020-07-03,9141.33,9144.84,9059.2,9100.2,BTC
2020-07-03,9.369,9.575,8.497,8.626,BTG
2020-07-03,0.002377,0.002378,0.002265,0.002366,DOGE
2020-07-03,227.84,228.14,225.61,226.9,ETH
2020-07-03,4.822,4.889,4.758,4.782,LINK
2020-07-03,0.01661,0.01692,0.01645,0.01677,TRX
2020-07-03,0.1757,0.1786,0.1745,0.1776,XRP
2020-07-04,0.0985,0.1011,0.09541,0.09831,ADA
2020-07-04,15.38,15.64,15.24,15.53,BNB
2020-07-04,9100.65,9195.86,9050.04,9125.2,BTC
2020-07-04,8.627,9.011,8.492,8.889,BTG
2020-07-04,0.002366,0.002386,0.002265,0.002281,DOGE
2020-07-04,226.91,230.61,224.5,228.82,ETH
2020-07-04,4.781,4.848,4.706,4.806,LINK
2020-07-04,0.01677,0.0169,0.01656,0.0168,TRX
2020-07-04,0.1775,0.1797,0.1755,0.1778,XRP
2020-07-05,0.09831,0.1002,0.0943,0.09714,ADA
2020-07-05,15.53,15.62,15.19,15.4,BNB
2020-07-05,9125.2,9152.86,8941.13,9040.05,BTC
2020-07-05,8.889,8.931,8.213,8.513,BTG
2020-07-05,0.002281,0.002379,0.002235,0.00226,DOGE
2020-07-05,228.84,229.89,223.7,226.37,ETH
2020-07-05,4.806,4.829,4.62,4.728,LINK
2020-07-05,0.0168,0.01718,0.01638,0.01659,TRX
2020-07-05,0.1777,0.1788,0.1742,0.176,XRP
2020-07-06,0.09714,0.1063,0.09712,0.1034,ADA
2020-07-06,15.41,16.15,15.41,16.04,BNB
2020-07-06,9039.31,9350.81,9039.31,9284.22,BTC
2020-07-06,8.513,9.461,8.486,9.289,BTG
2020-07-06,0.00226,0.002609,0.00226,0.0026,DOGE
2020-07-06,226.29,240.72,226.29,239.04,ETH
2020-07-06,4.724,5.487,4.707,5.241,LINK
2020-07-06,0.01659,0.01813,0.01657,0.01786,TRX
2020-07-06,0.176,0.1884,0.176,0.1867,XRP
2020-07-07,0.1033,0.1155,0.1031,0.1142,ADA
2020-07-07,16.04,16.85,15.97,16.53,BNB
2020-07-07,9280.13,9375.67,9209.21,9248.45,BTC
2020-07-07,9.289,10.48,8.761,9.127,BTG
2020-07-07,0.002598,0.002969,0.002504,0.002905,DOGE
2020-07-07,238.95,243.71,234.77,238.21,ETH
2020-07-07,5.239,5.899,5.214,5.694,LINK
2020-07-07,0.01786,0.01816,0.01713,0.01723,TRX
2020-07-07,0.1866,0.1896,0.1832,0.1839,XRP
2020-07-08,0.1142,0.1376,0.1142,0.1299,ADA
2020-07-08,16.53,17.41,16.53,17.28,BNB
2020-07-08,9246.92,9471.56,9236.79,9434.18,BTC
2020-07-08,9.127,9.537,8.691,9.243,BTG
2020-07-08,0.002905,0.005538,0.002905,0.004692,DOGE
2020-07-08,238.22,248.94,237.91,247.6,ETH
2020-07-08,5.692,6.422,5.606,6.285,LINK
2020-07-08,0.01723,0.01809,0.01691,0.01802,TRX
2020-07-08,0.1838,0.2068,0.1838,0.2056,XRP
2020-07-09,0.1299,0.1309,0.1175,0.1242,ADA
2020-07-09,17.28,17.48,16.47,16.83,BNB
2020-07-09,9435.22,9468.36,9171.47,9253.41,BTC
2020-07-09,9.243,9.41,8.746,8.97,BTG
2020-07-09,0.004692,0.005057,0.004046,0.004551,DOGE
2020-07-09,247.59,248.31,238.09,241.83,ETH
2020-07-09,6.281,6.578,5.717,6.062,LINK
2020-07-09,0.01802,0.01911,0.01759,0.0184,TRX
2020-07-09,0.2056,0.2115,0.1974,0.2023,XRP
2020-07-10,0.1242,0.1246,0.1104,0.1175,ADA
2020-07-10,16.83,17.19,16.44,17.11,BNB
2020-07-10,9253.93,9255.25,9128.87,9216.37,BTC
2020-07-10,8.971,9.075,8.65,8.84,BTG
2020-07-10,0.004551,0.004571,0.00294,0.003558,DOGE
2020-07-10,241.85,242.13,235.97,239.08,ETH
2020-07-10,6.068,6.207,5.718,6.059,LINK
2020-07-10,0.0184,0.01867,0.0179,0.01806,TRX
2020-07-10,0.2025,0.2027,0.1932,0.1977,XRP
2020-07-11,0.1173,0.126,0.1167,0.126,ADA
2020-07-11,17.11,17.64,17.04,17.55,BNB
2020-07-11,9219.61,9316.6,9189.03,9224.6,BTC
2020-07-11,8.843,9.515,8.745,9.271,BTG
2020-07-11,0.003558,0.003997,0.003393,0.003795,DOGE
2020-07-11,239.13,241.62,237.78,238.99,ETH
2020-07-11,6.059,6.268,5.973,6.07,LINK
2020-07-11,0.01806,0.01886,0.01803,0.01835,TRX
2020-07-11,0.1976,0.2046,0.1974,0.201,XRP
2020-07-12,0.1261,0.1272,0.1204,0.123,ADA
2020-07-12,17.55,18.59,17.48,18.23,BNB
2020-07-12,9224.59,9337.38,9170.74,9268.97,BTC
2020-07-12,9.271,9.862,8.957,9.138,BTG
2020-07-12,0.003795,0.003837,0.003606,0.003625,DOGE
2020-07-12,238.98,243.71,236.83,239.01,ETH
2020-07-12,6.07,7.28,6.05,7.185,LINK
2020-07-12,0.01835,0.0185,0.01792,0.01807,TRX
2020-07-12,0.201,0.2039,0.198,0.2,XRP
2020-07-13,0.123,0.1356,0.123,0.1287,ADA
2020-07-13,18.23,19.0,17.74,18.32,BNB
2020-07-13,9269.46,9336.28,9203.01,9249.25,BTC
2020-07-13,9.139,9.568,8.787,8.942,BTG
2020-07-13,0.003625,0.003676,0.002984,0.003111,DOGE
2020-07-13,239.11,245.26,237.49,239.95,ETH
2020-07-13,7.187,8.479,6.867,7.195,LINK
2020-07-13,0.01807,0.01841,0.0172,0.01754,TRX
2020-07-13,0.2,0.2064,0.1931,0.1989,XRP
2020-07-14,0.129,0.1346,0.121,0.1312,ADA
2020-07-14,18.32,18.73,17.82,17.97,BNB
2020-07-14,9249.72,9279.27,9118.97,9244.36,BTC
2020-07-14,8.943,9.396,8.778,9.162,BTG
2020-07-14,0.003111,0.003376,0.003034,0.003293,DOGE
2020-07-14,239.95,242.02,237.06,240.26,ETH
2020-07-14,7.206,8.392,7.001,7.988,LINK
2020-07-14,0.01754,0.01774,0.01713,0.01762,TRX
2020-07-14,0.1989,0.1998,0.1951,0.1989,XRP
2020-07-15,0.1312,0.134,0.1274,0.1303,ADA
2020-07-15,17.97,18.16,17.42,17.54,BNB
2020-07-15,9243.73,9272.45,9162.02,9226.55,BTC
2020-07-15,9.161,9.304,8.813,9.031,BTG
2020-07-15,0.003293,0.003306,0.003028,0.003117,DOGE
2020-07-15,240.28,241.33,236.68,238.69,ETH
2020-07-15,7.987,8.815,7.848,8.723,LINK
2020-07-15,0.01762,0.01792,0.01749,0.01759,TRX
2020-07-15,0.1988,0.1998,0.1964,0.1982,XRP
2020-07-16,0.1303,0.133,0.1184,0.1249,ADA
2020-07-16,17.54,17.74,16.53,17.1,BNB
2020-07-16,9227.16,9230.14,9037.89,9126.44,BTC
2020-07-16,9.032,9.1,8.575,8.8,BTG
2020-07-16,0.003117,0.003138,0.002811,0.002919,DOGE
2020-07-16,238.72,239.15,230.13,232.82,ETH
2020-07-16,8.726,8.845,7.964,8.344,LINK
2020-07-16,0.01759,0.01762,0.01671,0.01708,TRX
2020-07-16,0.1982,0.1983,0.1889,0.1928,XRP
2020-07-17,0.1249,0.1266,0.1218,0.1232,ADA
2020-07-17,17.11,17.47,16.97,17.1,BNB
2020-07-17,9126.58,9181.93,9083.27,9154.51,BTC
2020-07-17,8.8,9.013,8.646,8.766,BTG
2020-07-17,0.002919,0.00312,0.002919,0.003113,DOGE
2020-07-17,232.82,234.47,231.76,232.65,ETH
2020-07-17,8.333,8.627,8.202,8.338,LINK
2020-07-17,0.01708,0.01735,0.01703,0.0172,TRX
2020-07-17,0.1929,0.1976,0.1913,0.1938,XRP
2020-07-18,0.1232,0.1248,0.1181,0.1242,ADA
2020-07-18,17.06,17.33,16.88,17.22,BNB
2020-07-18,9150.16,9204.08,9126.06,9181.37,BTC
2020-07-18,8.764,9.114,8.671,9.015,BTG
2020-07-18,0.003111,0.003678,0.003018,0.003563,DOGE
2020-07-18,232.86,236.92,232.39,236.24,ETH
2020-07-18,8.308,8.323,7.663,8.094,LINK
2020-07-18,0.01719,0.0174,0.01701,0.0174,TRX
2020-07-18,0.1941,0.2021,0.194,0.2013,XRP
2020-07-19,0.1241,0.1248,0.1213,0.1237,ADA
2020-07-19,17.22,18.02,16.91,17.85,BNB
2020-07-19,9180.47,9186.03,9114.0,9175.75,BTC
2020-07-19,9.025,9.198,8.702,9.081,BTG
2020-07-19,0.003563,0.003779,0.003313,0.003432,DOGE
2020-07-19,236.19,236.19,233.47,235.72,ETH
2020-07-19,8.091,8.204,7.783,8.105,LINK
2020-07-19,0.0174,0.01758,0.01719,0.01744,TRX
2020-07-19,0.2013,0.202,0.196,0.2,XRP
2020-07-20,0.1237,0.1248,0.1167,0.1191,ADA
2020-07-20,17.85,18.32,17.26,17.53,BNB
2020-07-20,9175.91,9232.19,9137.99,9174.18,BTC
2020-07-20,9.081,9.161,8.772,8.892,BTG
2020-07-20,0.003432,0.003494,0.003152,0.003218,DOGE
2020-07-20,235.71,239.85,234.35,236.11,ETH
2020-07-20,8.106,8.153,7.14,7.595,LINK
2020-07-20,0.01744,0.01758,0.01695,0.01709,TRX
2020-07-20,0.2,0.2002,0.193,0.1951,XRP
2020-07-21,0.1191,0.1246,0.1169,0.123,ADA
2020-07-21,17.53,17.99,17.4,17.64,BNB
2020-07-21,9174.11,9430.5,9161.04,9383.57,BTC
2020-07-21,8.892,9.244,8.807,9.227,BTG
2020-07-21,0.003218,0.00331,0.003182,0.00319,DOGE
2020-07-21,236.1,246.83,235.73,244.9,ETH
2020-07-21,7.594,7.674,7.041,7.141,LINK
2020-07-21,0.01709,0.01772,0.01708,0.01755,TRX
2020-07-21,0.1952,0.2009,0.1941,0.1989,XRP
2020-07-22,0.1234,0.1234,0.1206,0.122,ADA
2020-07-22,17.63,17.83,17.46,17.73,BNB
2020-07-22,9381.85,9394.34,9293.14,9381.49,BTC
2020-07-22,9.24,9.482,8.864,9.209,BTG
2020-07-22,0.003377,0.003382,0.003163,0.003284,DOGE
2020-07-22,244.63,247.73,241.91,247.41,ETH
2020-07-22,7.172,7.637,7.096,7.485,LINK
2020-07-22,0.0176,0.01762,0.01738,0.01758,TRX
2020-07-22,0.1988,0.2027,0.1965,0.2011,XRP
2020-07-23,0.122,0.1265,0.1219,0.1247,ADA
2020-07-23,17.73,18.66,17.7,18.62,BNB
2020-07-23,9383.91,9673.04,9376.78,9618.66,BTC
2020-07-23,9.214,9.627,9.107,9.236,BTG
2020-07-23,0.003284,0.003397,0.003188,0.003302,DOGE
2020-07-23,247.61,280.76,247.3,275.03,ETH
2020-07-23,7.485,8.098,7.387,7.847,LINK
2020-07-23,0.01758,0.01805,0.01756,0.01786,TRX
2020-07-23,0.2011,0.2099,0.2007,0.2073,XRP
2020-07-24,0.1247,0.1247,0.1218,0.122,ADA
2020-07-24,18.62,19.53,18.27,19.4,BNB
2020-07-24,9619.07,9647.78,9477.32,9611.2,BTC
2020-07-24,9.236,9.402,8.942,9.314,BTG
2020-07-24,0.003302,0.003381,0.003115,0.003206,DOGE
2020-07-24,275.04,287.68,268.68,285.57,ETH
2020-07-24,7.847,7.947,7.453,7.523,LINK
2020-07-24,0.01786,0.01825,0.01748,0.01825,TRX
2020-07-24,0.2073,0.2087,0.2025,0.2069,XRP
2020-07-25,0.122,0.1408,0.1209,0.1376,ADA
2020-07-25,19.4,19.98,19.08,19.82,BNB
2020-07-25,9610.84,9743.85,9531.02,9701.95,BTC
2020-07-25,9.314,9.479,9.141,9.276,BTG
2020-07-25,0.003206,0.003313,0.003107,0.003299,DOGE
2020-07-25,285.47,308.17,278.41,303.7,ETH
2020-07-25,7.528,7.8,7.393,7.622,LINK
2020-07-25,0.01825,0.01867,0.01794,0.01867,TRX
2020-07-25,0.2069,0.2178,0.204,0.2152,XRP
2020-07-26,0.1376,0.1548,0.1376,0.1486,ADA
2020-07-26,19.83,20.28,19.36,19.52,BNB
2020-07-26,9702.46,10138.4,9659.72,9888.63,BTC
2020-07-26,9.277,9.751,9.164,9.414,BTG
2020-07-26,0.003299,0.003404,0.003133,0.003262,DOGE
2020-07-26,303.7,319.06,300.69,310.89,ETH
2020-07-26,7.621,7.948,7.323,7.443,LINK
2020-07-26,0.01867,0.01928,0.01843,0.01853,TRX
2020-07-26,0.2152,0.2243,0.2145,0.2159,XRP
2020-07-27,0.1486,0.1499,0.131,0.1373,ADA
2020-07-27,19.52,19.81,18.5,19.63,BNB
2020-07-27,9889.27,11132.2,9889.27,11125.8,BTC
2020-07-27,9.41,9.92,9.165,9.84,BTG
2020-07-27,0.003259,0.003297,0.003026,0.003194,DOGE
2020-07-27,310.79,329.67,310.24,322.65,ETH
2020-07-27,7.444,7.599,6.544,6.921,LINK
2020-07-27,0.01853,0.01893,0.01772,0.01876,TRX
2020-07-27,0.2159,0.2269,0.2132,0.2257,XRP
2020-07-28,0.1372,0.1492,0.1348,0.1484,ADA
2020-07-28,19.63,20.67,19.49,20.38,BNB
2020-07-28,11123.3,11395.9,10604.5,11025.2,BTC
2020-07-28,9.837,10.32,9.457,10.12,BTG
2020-07-28,0.003194,0.003315,0.003054,0.003197,DOGE
2020-07-28,322.61,333.53,306.73,318.59,ETH
2020-07-28,6.914,7.413,6.878,7.199,LINK
2020-07-28,0.01876,0.01948,0.01825,0.01928,TRX
2020-07-28,0.2257,0.2349,0.2176,0.2334,XRP
2020-07-29,0.1484,0.1513,0.1404,0.1417,ADA
2020-07-29,20.38,20.42,19.93,20.13,BNB
2020-07-29,11023.7,11348.3,10857.6,11297.1,BTC
2020-07-29,10.12,10.41,9.697,10.08,BTG
2020-07-29,0.003197,0.003344,0.003058,0.003163,DOGE
2020-07-29,318.56,325.36,313.1,323.7,ETH
2020-07-29,7.196,7.499,7.0,7.1,LINK
2020-07-29,0.01928,0.01984,0.019,0.01961,TRX
2020-07-29,0.2334,0.2494,0.2297,0.2494,XRP
2020-07-30,0.1417,0.143,0.1376,0.1411,ADA
2020-07-30,20.1,20.12,19.6,19.94,BNB
2020-07-30,11301.2,11319.1,10876.9,11097.3,BTC
2020-07-30,10.08,10.12,9.515,9.991,BTG
2020-07-30,0.003164,0.003346,0.003063,0.003218,DOGE
2020-07-30,323.73,340.91,314.9,335.91,ETH
2020-07-30,7.108,7.58,7.031,7.445,LINK
2020-07-30,0.01961,0.01961,0.01881,0.01929,TRX
2020-07-30,0.2494,0.2495,0.2387,0.2491,XRP
2020-07-31,0.1411,0.1422,0.1366,0.1397,ADA
2020-07-31,19.93,20.88,19.92,20.56,BNB
2020-07-31,11097.4,11453.3,10984.0,11397.7,BTC
2020-07-31,9.984,10.64,9.581,9.902,BTG
2020-07-31,0.003218,0.003342,0.003076,0.003215,DOGE
2020-07-31,335.87,349.46,329.21,347.73,ETH
2020-07-31,7.435,7.873,7.349,7.687,LINK
2020-07-31,0.01924,0.01976,0.01898,0.0197,TRX
2020-07-31,0.2458,0.2575,0.2422,0.2567,XRP
2020-08-01,0.1397,0.1476,0.1392,0.1463,ADA
2020-08-01,20.57,21.75,20.5,21.47,BNB
2020-08-01,11398.6,11873.9,11241.8,11772.2,BTC
2020-08-01,9.95,10.56,9.761,10.38,BTG
2020-08-01,0.003215,0.003813,0.003183,0.003629,DOGE
2020-08-01,347.73,392.96,343.42,384.94,ETH
2020-08-01,7.69,8.431,7.653,8.38,LINK
2020-08-01,0.0197,0.02084,0.01945,0.02051,TRX
2020-08-01,0.2567,0.298,0.2559,0.2863,XRP
2020-08-02,0.1463,0.1485,0.1306,0.1347,ADA
2020-08-02,21.47,22.16,19.54,20.89,BNB
2020-08-02,11773.0,12105.7,10727.9,11136.9,BTC
2020-08-02,10.38,11.21,9.555,9.79,BTG
2020-08-02,0.003629,0.003777,0.003254,0.003367,DOGE
2020-08-02,384.93,414.86,345.15,377.63,ETH
2020-08-02,8.377,8.774,7.072,8.272,LINK
2020-08-02,0.02051,0.02134,0.0183,0.01909,TRX
2020-08-02,0.2863,0.3254,0.2646,0.2919,XRP
2020-08-03,0.135,0.141,0.1326,0.138,ADA
2020-08-03,20.89,22.52,20.76,21.73,BNB
2020-08-03,11137.4,11475.7,10955.6,11222.8,BTC
2020-08-03,9.79,10.33,9.651,9.921,BTG
2020-08-03,0.003367,0.00351,0.003302,0.003386,DOGE
2020-08-03,377.59,398.01,367.27,384.09,ETH
2020-08-03,8.28,8.684,8.146,8.519,LINK
2020-08-03,0.01914,0.02011,0.01885,0.01991,TRX
2020-08-03,0.2919,0.3198,0.2849,0.3076,XRP
2020-08-04,0.1378,0.1482,0.1374,0.1441,ADA
2020-08-04,21.69,22.43,21.51,22.39,BNB
2020-08-04,11184.0,11414.4,11028.6,11241.1,BTC
2020-08-04,9.887,10.27,9.622,10.0,BTG
2020-08-04,0.003386,0.003608,0.003265,0.003485,DOGE
2020-08-04,383.35,402.48,380.92,391.99,ETH
2020-08-04,8.51,9.897,8.51,9.848,LINK
2020-08-04,0.01991,0.02066,0.01881,0.0204,TRX
2020-08-04,0.3076,0.3189,0.2922,0.3031,XRP
2020-08-05,0.1441,0.1458,0.142,0.1436,ADA
2020-08-05,22.37,23.57,22.12,23.26,BNB
2020-08-05,11236.4,11790.6,11105.5,11779.1,BTC
2020-08-05,10.04,10.54,9.811,10.49,BTG
2020-08-05,0.003483,0.003647,0.003376,0.003534,DOGE
2020-08-05,391.93,407.61,384.24,405.66,ETH
2020-08-05,9.849,9.973,9.357,9.481,LINK
2020-08-05,0.0204,0.02075,0.02014,0.02038,TRX
2020-08-05,0.3031,0.3083,0.2916,0.307,XRP
2020-08-06,0.1436,0.1459,0.1406,0.1435,ADA
2020-08-06,23.26,23.33,22.58,22.83,BNB
2020-08-06,11779.7,11909.6,11560.6,11747.2,BTC
2020-08-06,10.49,10.56,9.909,10.39,BTG
2020-08-06,0.003534,0.003683,0.00336,0.003522,DOGE
2020-08-06,405.78,405.92,392.97,395.58,ETH
2020-08-06,9.495,9.905,9.385,9.641,LINK
2020-08-06,0.02038,0.02052,0.01998,0.02023,TRX
2020-08-06,0.307,0.3111,0.2977,0.3036,XRP
2020-08-07,0.1435,0.1475,0.1355,0.1399,ADA
